player_id,player_name,month,total_points,goals_scored,assists,minutes,appearances,avg_sentiment,n_comments,negative_share
366,Alisson Becker,2025-08,10,0,0,270,3,0.09424,35.0,0.2
366,Alisson Becker,2025-09,10,0,0,270,3,0.16488837209302326,43.0,0.23255813953488372
366,Alisson Becker,2025-10,0,0,0,0,3,-0.05135,2.0,0.5
366,Alisson Becker,2025-11,8,0,0,180,4,-0.041717391304347824,23.0,0.43478260869565216
366,Alisson Becker,2025-12,17,0,0,450,5,0.24391764705882354,68.0,0.25
366,Alisson Becker,2026-01,22,0,0,540,6,0.13712181818181818,110.0,0.2818181818181818
366,Alisson Becker,2026-02,17,0,0,360,4,0.11445072463768116,69.0,0.36231884057971014
366,Alisson Becker,2026-03,5,0,0,180,3,0.0724962962962963,27.0,0.25925925925925924
366,Alisson Becker,2026-04,0,0,0,0,3,,,
366,Alisson Becker,2026-05,2,0,0,90,4,0.041792307692307684,13.0,0.23076923076923078
367,Giorgi Mamardashvili,2025-08,0,0,0,0,3,0.6249,1.0,0.0
367,Giorgi Mamardashvili,2025-09,0,0,0,0,3,0.2101,4.0,0.25
367,Giorgi Mamardashvili,2025-10,5,0,0,270,3,0.010587499999999998,40.0,0.325
367,Giorgi Mamardashvili,2025-11,14,0,0,180,4,0.2255125,24.0,0.3333333333333333
367,Giorgi Mamardashvili,2025-12,0,0,0,0,5,-0.05135,2.0,0.5
367,Giorgi Mamardashvili,2026-01,0,0,0,0,6,-0.1468,3.0,0.3333333333333333
367,Giorgi Mamardashvili,2026-02,0,0,0,0,4,0.1468,3.0,0.0
367,Giorgi Mamardashvili,2026-03,2,0,0,90,3,0.013779999999999992,10.0,0.3
367,Giorgi Mamardashvili,2026-04,10,0,0,147,3,0.0028536585365853684,41.0,0.3902439024390244
367,Giorgi Mamardashvili,2026-05,3,0,0,180,4,-0.043697058823529415,34.0,0.35294117647058826
368,Ármin Pécsi,2025-08,0,0,0,0,3,0.0,1.0,0.0
368,Ármin Pécsi,2025-09,0,0,0,0,3,,,
368,Ármin Pécsi,2025-10,0,0,0,0,3,0.3182,1.0,0.0
368,Ármin Pécsi,2025-11,0,0,0,0,4,0.0,1.0,0.0
368,Ármin Pécsi,2025-12,0,0,0,0,5,0.5634,3.0,0.0
368,Ármin Pécsi,2026-01,0,0,0,0,6,0.6249,1.0,0.0
368,Ármin Pécsi,2026-02,0,0,0,0,4,0.2611,2.0,0.5
368,Ármin Pécsi,2026-03,0,0,0,0,3,-0.040733333333333344,3.0,0.3333333333333333
368,Ármin Pécsi,2026-04,0,0,0,0,3,0.3182,1.0,0.0
368,Ármin Pécsi,2026-05,0,0,0,0,4,0.6053999999999999,2.0,0.0
369,Freddie Woodman,2025-08,0,0,0,0,3,0.3182,1.0,0.0
369,Freddie Woodman,2025-09,0,0,0,0,3,0.0,1.0,0.0
369,Freddie Woodman,2025-10,0,0,0,0,3,,,
369,Freddie Woodman,2025-11,0,0,0,0,4,0.43179999999999996,3.0,0.0
369,Freddie Woodman,2025-12,0,0,0,0,5,-0.09922500000000002,4.0,0.5
369,Freddie Woodman,2026-01,0,0,0,0,6,-0.237325,4.0,0.5
369,Freddie Woodman,2026-02,0,0,0,0,4,0.0,2.0,0.0
369,Freddie Woodman,2026-03,0,0,0,0,3,,,
369,Freddie Woodman,2026-04,4,0,0,122,3,0.009989655172413792,29.0,0.3793103448275862
369,Freddie Woodman,2026-05,2,0,0,90,4,0.009993749999999996,16.0,0.4375
370,Jeremie Frimpong,2025-08,1,0,0,59,3,0.013923076923076918,13.0,0.38461538461538464
